ReadName	allcelltype	ucelltype	assignedcelltype	CheckedCpG	mismatchCpG	notacceptedCpG	acceptedCpG	finalacceptedfor	finalrejectedfor	MateCIGARok
A00580:76:HFLG2DSXX:4:2173:27254:4069	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561751', 'chr21:46561672', 'chr21:46561773', 'chr21:46561763']"	['']	"['chr21:46561751', 'chr21:46561672', 'chr21:46561773', 'chr21:46561763']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2448:23131:6010	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561751', 'chr21:46561672', 'chr21:46561773', 'chr21:46561763']"	['']	"['chr21:46561751', 'chr21:46561672', 'chr21:46561773', 'chr21:46561763']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1539:4996:27962	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561751', 'chr21:46561672', 'chr21:46561773', 'chr21:46561763']"	['']	"['chr21:46561751', 'chr21:46561773', 'chr21:46561763']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2661:2663:27148	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561751', 'chr21:46561672', 'chr21:46561773', 'chr21:46561763']"	['']	"['chr21:46561751', 'chr21:46561672', 'chr21:46561773', 'chr21:46561763']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2225:9824:32346	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561821', 'chr21:46561751']"	['']	"['chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561821', 'chr21:46561751']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2620:31448:35540	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561821', 'chr21:46561751']"	['']	"['chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561821']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1259:9796:13228	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561821', 'chr21:46561751']"	['']	"['chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561821', 'chr21:46561751']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1366:2709:31610	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751']"	['']	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2609:16821:23829	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751']"	['']	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1324:21513:5713	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751']"	['']	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2561:25816:5243	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751', 'chr21:46561869']"	['']	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751', 'chr21:46561869']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2568:8567:4053	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751', 'chr21:46561869']"	['']	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751', 'chr21:46561869']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2515:23737:14669	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751']"	['']	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2546:29451:28948	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751']"	['']	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2566:16043:21887	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751', 'chr21:46561869']"	['']	"['chr21:46561839', 'chr21:46561763', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1621:30129:32440	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751', 'chr21:46561869']"	['']	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561672', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751', 'chr21:46561869']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2608:18141:7764	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751', 'chr21:46561869', 'chr21:46561890']"	['']	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751', 'chr21:46561869', 'chr21:46561890']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:1301:23854:11678	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751', 'chr21:46561869']"	['']	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751', 'chr21:46561869']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1602:9146:7654	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751', 'chr21:46561869', 'chr21:46561890']"	['']	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561751', 'chr21:46561869', 'chr21:46561890']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2277:5611:14497	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561823', 'chr21:46561837', 'chr21:46561821', 'chr21:46561869', 'chr21:46561890']"	['']	"['chr21:46561839', 'chr21:46561823', 'chr21:46561837', 'chr21:46561821', 'chr21:46561869', 'chr21:46561890']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1176:31539:1344	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561932', 'chr21:46561751', 'chr21:46561869', 'chr21:46561890']"	['']	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561932', 'chr21:46561751', 'chr21:46561869', 'chr21:46561890']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2406:25030:33912	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561823', 'chr21:46561837', 'chr21:46561821', 'chr21:46561932', 'chr21:46561869', 'chr21:46561890']"	['']	"['chr21:46561839', 'chr21:46561823', 'chr21:46561837', 'chr21:46561821', 'chr21:46561932', 'chr21:46561869', 'chr21:46561890']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:1536:5692:23907	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561823', 'chr21:46561837', 'chr21:46561821', 'chr21:46561932', 'chr21:46561869', 'chr21:46561890']"	['']	"['chr21:46561839', 'chr21:46561823', 'chr21:46561837', 'chr21:46561821', 'chr21:46561932', 'chr21:46561869', 'chr21:46561890']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:1502:19614:4679	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561823', 'chr21:46561837', 'chr21:46561821', 'chr21:46561932', 'chr21:46561869', 'chr21:46561890']"	['']	"['chr21:46561839', 'chr21:46561823', 'chr21:46561837', 'chr21:46561821', 'chr21:46561932', 'chr21:46561869', 'chr21:46561890']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2426:2040:32174	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561823', 'chr21:46561837', 'chr21:46561821', 'chr21:46561869', 'chr21:46561890']"	['']	"['chr21:46561839', 'chr21:46561823', 'chr21:46561837', 'chr21:46561821', 'chr21:46561869', 'chr21:46561890']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1661:5186:36025	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561932', 'chr21:46561751', 'chr21:46561869', 'chr21:46561890']"	['']	"['chr21:46561839', 'chr21:46561763', 'chr21:46561823', 'chr21:46561773', 'chr21:46561837', 'chr21:46561821', 'chr21:46561932', 'chr21:46561751', 'chr21:46561869', 'chr21:46561890']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1216:32922:7091	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561932', 'chr21:46561869', 'chr21:46561672']"	['']	"['chr21:46561932', 'chr21:46561869', 'chr21:46561672']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2150:14733:9752	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561751', 'chr21:46561672', 'chr21:46561773', 'chr21:46561763']"	['']	"['chr21:46561751', 'chr21:46561672', 'chr21:46561773', 'chr21:46561763']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2157:1895:4742	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr21:46561932']	['']	['chr21:46561932']	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2347:29559:35430	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561839', 'chr21:46561837', 'chr21:46561869', 'chr21:46561890']"	['']	"['chr21:46561839', 'chr21:46561837', 'chr21:46561869', 'chr21:46561890']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1512:3341:36902	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561932', 'chr21:46561890']"	['']	"['chr21:46561932', 'chr21:46561890']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1264:22968:16939	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr21:46561932', 'chr21:46561890']"	['']	"['chr21:46561932', 'chr21:46561890']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1360:2148:17268	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr21:46561932']	['']	['chr21:46561932']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1360:1904:14591	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr21:46561932']	['']	['chr21:46561932']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2161:19605:36385	"[""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101301', 'chr22:20101303', 'chr22:20101313']"	['']	"['chr22:20101301', 'chr22:20101303', 'chr22:20101313']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:1434:17164:14184	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101313', 'chr22:20101301', 'chr22:20101346', 'chr22:20101357', 'chr22:20101303']"	['']	"['chr22:20101346', 'chr22:20101357', 'chr22:20101303', 'chr22:20101313']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1349:6596:17644	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101346', 'chr22:20101301', 'chr22:20101303', 'chr22:20101313']"	['']	"['chr22:20101346', 'chr22:20101301', 'chr22:20101303', 'chr22:20101313']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2453:25762:11600	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101301', 'chr22:20101303', 'chr22:20101313']"	['']	"['chr22:20101301', 'chr22:20101303', 'chr22:20101313']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:1276:26892:22639	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101313', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101303', 'chr22:20101357']"	['']	"['chr22:20101313', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101303', 'chr22:20101357']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2146:18304:5259	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101313', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101303', 'chr22:20101357', 'chr22:20101391']"	['']	"['chr22:20101313', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101303', 'chr22:20101357', 'chr22:20101391']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2565:5095:8281	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101402', 'chr22:20101313', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101303', 'chr22:20101357', 'chr22:20101391']"	['']	"['chr22:20101402', 'chr22:20101313', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101303', 'chr22:20101357', 'chr22:20101391']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1243:22146:17300	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101402', 'chr22:20101313', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101303', 'chr22:20101357', 'chr22:20101391']"	['']	"['chr22:20101313', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101357']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1324:4363:21198	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101402', 'chr22:20101313', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101303', 'chr22:20101357', 'chr22:20101391']"	['']	"['chr22:20101402', 'chr22:20101313', 'chr22:20101301', 'chr22:20101346', 'chr22:20101303', 'chr22:20101357', 'chr22:20101391']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2351:3360:34616	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101402', 'chr22:20101313', 'chr22:20101371', 'chr22:20101346', 'chr22:20101357', 'chr22:20101391']"	['']	"['chr22:20101402', 'chr22:20101371', 'chr22:20101346', 'chr22:20101357', 'chr22:20101391']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:1667:16731:36260	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101402', 'chr22:20101313', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101303', 'chr22:20101357', 'chr22:20101391']"	['']	"['chr22:20101402', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101357']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2226:23674:19132	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101402', 'chr22:20101371', 'chr22:20101346', 'chr22:20101357', 'chr22:20101391']"	['']	"['chr22:20101402', 'chr22:20101371', 'chr22:20101346', 'chr22:20101357', 'chr22:20101391']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2157:18819:20964	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101402', 'chr22:20101313', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101303', 'chr22:20101357', 'chr22:20101391']"	['']	"['chr22:20101402', 'chr22:20101313', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101303', 'chr22:20101357', 'chr22:20101391']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2346:12698:14278	"[""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101301', 'chr22:20101303', 'chr22:20101313']"	['']	['chr22:20101301']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1172:15528:3709	"[""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101301', 'chr22:20101303', 'chr22:20101313']"	['']	['chr22:20101301']	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2336:1099:15389	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101391', 'chr22:20101402']"	['']	"['chr22:20101391', 'chr22:20101402']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1401:13810:36526	"[""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101371', 'chr22:20101391', 'chr22:20101402']"	['']	"['chr22:20101371', 'chr22:20101391', 'chr22:20101402']"	['']	notdetermined	"[""'CD8'""]"	Y
