chrom	start	end	celltype
chr2	25871683	25871685	[Eo]
chr2	25871739	25871741	[Eo]
chr2	32500362	32500364	[Eo]
chr2	32500440	32500442	[Eo]
chr2	32500461	32500463	[Eo]
chr2	32500477	32500479	[Eo]
chr2	32500479	32500481	[Eo]
chr2	32500485	32500487	[Eo]
chr2	32500502	32500504	[Eo]
chr2	32500515	32500517	[Eo]
chr2	32500541	32500543	[Eo]
chr2	32500561	32500563	[Eo]
chr2	32500673	32500675	[Eo]
chr2	32500690	32500692	[Eo]
chr2	32500862	32500864	[Eo]
chr2	32500895	32500897	[Eo]
chr2	32500924	32500926	[Eo]
chr2	230711216	230711218	[Eo]
chr2	230711248	230711250	[Eo]
chr2	230711278	230711280	[Eo]
chr2	230711288	230711290	[Eo]
chr2	230711292	230711294	[Eo]
chr2	230711296	230711298	[Eo]
chr2	230711339	230711341	[Eo]
chr21	17812530	17812532	[Eo]
chr21	17812534	17812536	[Eo]
chr21	17812536	17812538	[Eo]
chr21	17812546	17812548	[Eo]
chr21	17812574	17812576	[Eo]
chr21	17812590	17812592	[Eo]
chr21	37378387	37378389	[Eo]
chr21	37378462	37378464	[Eo]
chr21	37378466	37378468	[Eo]
chr21	37378479	37378481	[Eo]
chr21	37378488	37378490	[Eo]
chr21	37378519	37378521	[Eo]
chr21	37378532	37378534	[Eo]
chr21	37378573	37378575	[Eo]
chr22	40770978	40770980	[Eo]
chr22	40771129	40771131	[Eo]
chr22	40771137	40771139	[Eo]
chr22	40771145	40771147	[Eo]
chr22	40771167	40771169	[Eo]
chr22	40771169	40771171	[Eo]
chr22	40771175	40771177	[Eo]
chr3	3108544	3108546	[Eo]
chr3	3108560	3108562	[Eo]
chr3	3108574	3108576	[Eo]
chr3	3108598	3108600	[Eo]
chr3	3108605	3108607	[Eo]
chr3	3108614	3108616	[Eo]
chr3	3108626	3108628	[Eo]
chr3	3108655	3108657	[Eo]
chr3	3108739	3108741	[Eo]
chr3	98755069	98755071	[Eo]
chr3	98755077	98755079	[Eo]
chr3	98755085	98755087	[Eo]
chr3	98755115	98755117	[Eo]
chr3	98755139	98755141	[Eo]
chr3	98755148	98755150	[Eo]
chr3	98755200	98755202	[Eo]
chr3	98755202	98755204	[Eo]
chr3	98755280	98755282	[Eo]
chr3	172525482	172525484	[Eo]
chr3	172525490	172525492	[Eo]
chr3	172525492	172525494	[Eo]
chr3	172525502	172525504	[Eo]
chr3	172525530	172525532	[Eo]
chr3	172525535	172525537	[Eo]
chr3	172525539	172525541	[Eo]
chr3	172525560	172525562	[Eo]
chr3	183038873	183038875	[Eo]
chr3	183038937	183038939	[Eo]
chr3	183039007	183039009	[Eo]
chr3	183039035	183039037	[Eo]
chr3	183039064	183039066	[Eo]
chr3	183039071	183039073	[Eo]
chr3	183039087	183039089	[Eo]
chr3	183039097	183039099	[Eo]
chr3	183039120	183039122	[Eo]
chr3	183039129	183039131	[Eo]
chr3	183039151	183039153	[Eo]
chr3	183039175	183039177	[Eo]
chr3	183039193	183039195	[Eo]
chr3	196238812	196238814	[Eo]
chr3	196238814	196238816	[Eo]
chr3	196238843	196238845	[Eo]
chr3	196238865	196238867	[Eo]
chr3	196238904	196238906	[Eo]
chr3	196238928	196238930	[Eo]
chr4	2944633	2944635	[Eo]
chr4	2944652	2944654	[Eo]
chr4	2944664	2944666	[Eo]
chr4	2944685	2944687	[Eo]
chr4	2944695	2944697	[Eo]
chr4	2944697	2944699	[Eo]
chr5	1339965	1339967	[Eo]
chr5	1339994	1339996	[Eo]
chr5	1340008	1340010	[Eo]
chr5	1340037	1340039	[Eo]
chr5	1340058	1340060	[Eo]
chr5	1340069	1340071	[Eo]
chr5	163502585	163502587	[Eo]
chr5	163502606	163502608	[Eo]
chr5	163502629	163502631	[Eo]
chr5	163502650	163502652	[Eo]
chr5	163502669	163502671	[Eo]
chr5	163502748	163502750	[Eo]
chr7	21900987	21900989	[Eo]
chr7	21901007	21901009	[Eo]
chr7	21901011	21901013	[Eo]
chr7	21901047	21901049	[Eo]
chr7	21901075	21901077	[Eo]
chr7	21901100	21901102	[Eo]
chr7	21901130	21901132	[Eo]
chr7	30509050	30509052	[Eo]
chr7	30509057	30509059	[Eo]
chr7	30509087	30509089	[Eo]
chr7	30509096	30509098	[Eo]
chr7	30509104	30509106	[Eo]
chr7	30509118	30509120	[Eo]
chr7	30509171	30509173	[Eo]
chr7	30509179	30509181	[Eo]
chr7	30509479	30509481	[Eo]
chr7	74692104	74692106	[Eo]
chr7	74692109	74692111	[Eo]
chr7	74692133	74692135	[Eo]
chr7	74692135	74692137	[Eo]
chr7	74692142	74692144	[Eo]
chr7	74692306	74692308	[Eo]
chr7	74692320	74692322	[Eo]
chr7	74692348	74692350	[Eo]
chr7	74692364	74692366	[Eo]
chr7	74692368	74692370	[Eo]
chr7	129621812	129621814	[Eo]
chr7	129621820	129621822	[Eo]
chr7	129621824	129621826	[Eo]
chr7	129621867	129621869	[Eo]
chr7	129621874	129621876	[Eo]
chr7	129621884	129621886	[Eo]
chr7	129621930	129621932	[Eo]
chr8	38145229	38145231	[Eo]
chr8	38145245	38145247	[Eo]
chr8	38145278	38145280	[Eo]
chr8	38145304	38145306	[Eo]
chr8	38145311	38145313	[Eo]
chr8	38145351	38145353	[Eo]
chr8	38145398	38145400	[Eo]
chr8	38145406	38145408	[Eo]
chr8	38145528	38145530	[Eo]
chr8	38145686	38145688	[Eo]
chr8	47936372	47936374	[Eo]
chr8	47936413	47936415	[Eo]
chr8	47936417	47936419	[Eo]
chr8	47936458	47936460	[Eo]
chr8	47936474	47936476	[Eo]
chr8	47936498	47936500	[Eo]
chr8	47936514	47936516	[Eo]
chr9	89308457	89308459	[Eo]
chr9	89308523	89308525	[Eo]
chr9	89308531	89308533	[Eo]
chr9	89308539	89308541	[Eo]
chr9	89308597	89308599	[Eo]
chr9	89308786	89308788	[Eo]
chr9	123116722	123116724	[Eo]
chr9	123116742	123116744	[Eo]
chr9	123116745	123116747	[Eo]
chr9	123116777	123116779	[Eo]
chr9	123116786	123116788	[Eo]
chr9	123116789	123116791	[Eo]
chr9	123117064	123117066	[Eo]
chr9	128886426	128886428	[Eo]
chr9	128886435	128886437	[Eo]
chr9	128886472	128886474	[Eo]
chr9	128886556	128886558	[Eo]
chr9	128886579	128886581	[Eo]
chr9	128886594	128886596	[Eo]
chr9	128886599	128886601	[Eo]
chr9	128886623	128886625	[Eo]
chrX	2640880	2640882	[Eo]
chrX	2640890	2640892	[Eo]
chrX	2640922	2640924	[Eo]
chrX	2640936	2640938	[Eo]
chrX	2640977	2640979	[Eo]
chrX	2640986	2640988	[Eo]
chrX	2641022	2641024	[Eo]
chrX	2641024	2641026	[Eo]
chrX	2641094	2641096	[Eo]
chr1	3664755	3664757	[mB]
chr1	3664815	3664817	[mB]
chr1	3664875	3664877	[mB]
chr1	3664882	3664884	[mB]
chr1	3664896	3664898	[mB]
chr1	3664941	3664943	[mB]
chr1	3665005	3665007	[mB]
chr1	3665062	3665064	[mB]
chr1	3665068	3665070	[mB]
chr1	3665074	3665076	[mB]
chr1	3665117	3665119	[mB]
chr1	3665187	3665189	[mB]
chr1	3665235	3665237	[mB]
chr1	19411661	19411663	[mB]
chr1	19411906	19411908	[mB]
chr1	19411922	19411924	[mB]
chr1	19411932	19411934	[mB]
chr1	19411957	19411959	[mB]
chr1	19411975	19411977	[mB]
chr1	19412049	19412051	[mB]
chr1	30933316	30933318	[mB]
chr1	30933326	30933328	[mB]
chr1	30933337	30933339	[mB]
chr1	30933402	30933404	[mB]
chr1	44025524	44025526	[mB]
chr1	44025691	44025693	[mB]
chr1	44025713	44025715	[mB]
chr1	44025747	44025749	[mB]
chr1	44025755	44025757	[mB]
chr1	44025757	44025759	[mB]
chr1	44025793	44025795	[mB]
chr1	44025849	44025851	[mB]
chr1	111138506	111138508	[mB]
chr1	111138512	111138514	[mB]
chr1	111138522	111138524	[mB]
chr1	111138555	111138557	[mB]
chr1	111138559	111138561	[mB]
chr1	111138566	111138568	[mB]
chr1	111138643	111138645	[mB]
chr1	111138651	111138653	[mB]
chr1	111138655	111138657	[mB]
chr1	111138705	111138707	[mB]
chr1	111138707	111138709	[mB]
chr1	111138714	111138716	[mB]
chr1	111138737	111138739	[mB]
chr1	111138768	111138770	[mB]
chr1	111138896	111138898	[mB]
chr1	111138929	111138931	[mB]
chr1	160170158	160170160	[mB]
chr1	160170183	160170185	[mB]
chr1	160170253	160170255	[mB]
chr1	160170283	160170285	[mB]
chr1	160170294	160170296	[mB]
chr1	160170317	160170319	[mB]
chr1	193083601	193083603	[mB]
chr1	193083605	193083607	[mB]
chr1	193083633	193083635	[mB]
chr1	193083664	193083666	[mB]
chr1	206052983	206052985	[mB]
chr1	206052988	206052990	[mB]
chr1	206053024	206053026	[mB]
chr1	206053044	206053046	[mB]
chr1	206053061	206053063	[mB]
chr1	206053095	206053097	[mB]
chr1	206053102	206053104	[mB]
chr1	206053111	206053113	[mB]
chr1	206053120	206053122	[mB]
chr1	206053138	206053140	[mB]
chr1	206053155	206053157	[mB]
chr1	206053179	206053181	[mB]
chr1	206053223	206053225	[mB]
chr1	206053327	206053329	[mB]
chr1	220086189	220086191	[mB]
chr1	220086256	220086258	[mB]
chr1	220086300	220086302	[mB]
chr1	220086308	220086310	[mB]
chr1	220086324	220086326	[mB]
chr1	220086338	220086340	[mB]
chr1	220086355	220086357	[mB]
chr1	220086373	220086375	[mB]
chr1	220086417	220086419	[mB]
chr1	220086427	220086429	[mB]
chr1	220086492	220086494	[mB]
chr1	220086524	220086526	[mB]
chr1	220086635	220086637	[mB]
chr1	220086643	220086645	[mB]
chr1	220086660	220086662	[mB]
chr1	220086667	220086669	[mB]
chr1	220086677	220086679	[mB]
chr1	235002949	235002951	[mB]
chr1	235002989	235002991	[mB]
chr1	235003031	235003033	[mB]
chr1	235003040	235003042	[mB]
chr1	235003185	235003187	[mB]
chr1	235003432	235003434	[mB]
chr1	235003451	235003453	[mB]
chr1	243589165	243589167	[mB]
chr1	243589197	243589199	[mB]
chr1	243589219	243589221	[mB]
chr1	243589229	243589231	[mB]
chr1	243589253	243589255	[mB]
chr1	243589288	243589290	[mB]
chr10	936311	936313	[mB]
chr10	936358	936360	[mB]
chr10	936381	936383	[mB]
chr10	936420	936422	[mB]
chr10	936430	936432	[mB]
chr10	936484	936486	[mB]
chr10	936489	936491	[mB]
chr10	936516	936518	[mB]
chr10	936582	936584	[mB]
chr10	936590	936592	[mB]
chr10	936594	936596	[mB]
chr10	936614	936616	[mB]
chr10	936669	936671	[mB]
chr10	936675	936677	[mB]
chr10	936718	936720	[mB]
chr10	937080	937082	[mB]
chr10	937102	937104	[mB]
chr10	937126	937128	[mB]
chr10	937153	937155	[mB]
chr10	937190	937192	[mB]
chr10	937230	937232	[mB]
chr10	937261	937263	[mB]
chr10	958322	958324	[mB]
chr10	958336	958338	[mB]
chr10	958347	958349	[mB]
chr10	958369	958371	[mB]
chr10	958386	958388	[mB]
chr10	5862336	5862338	[mB]
chr10	5862358	5862360	[mB]
chr10	5862572	5862574	[mB]
chr10	5862585	5862587	[mB]
chr10	5862597	5862599	[mB]
chr10	5862657	5862659	[mB]
chr10	5862664	5862666	[mB]
chr10	5862846	5862848	[mB]
chr10	5862880	5862882	[mB]
chr10	6465364	6465366	[mB]
chr10	6465570	6465572	[mB]
chr10	6465575	6465577	[mB]
chr10	6465660	6465662	[mB]
chr10	6465666	6465668	[mB]
chr10	11606813	11606815	[mB]
chr10	11606829	11606831	[mB]
chr10	11606858	11606860	[mB]
chr10	11606882	11606884	[mB]
chr10	11606913	11606915	[mB]
chr10	11606933	11606935	[mB]
chr10	11608433	11608435	[mB]
chr10	11608681	11608683	[mB]
chr10	11608758	11608760	[mB]
chr10	11608770	11608772	[mB]
chr10	11608834	11608836	[mB]
chr10	11608878	11608880	[mB]
chr10	11608918	11608920	[mB]
chr10	11609126	11609128	[mB]
chr10	11609188	11609190	[mB]
chr10	11609221	11609223	[mB]
chr10	11609253	11609255	[mB]
chr10	11609317	11609319	[mB]
chr10	11609362	11609364	[mB]
chr10	11609470	11609472	[mB]
chr10	11609518	11609520	[mB]
chr10	11609524	11609526	[mB]
chr10	17559400	17559402	[mB]
chr10	17559494	17559496	[mB]
chr10	17559503	17559505	[mB]
chr10	17559514	17559516	[mB]
chr10	17559577	17559579	[mB]
chr10	17559585	17559587	[mB]
chr10	17559632	17559634	[mB]
chr10	17559640	17559642	[mB]
chr10	17559693	17559695	[mB]
chr10	17559695	17559697	[mB]
chr10	17559746	17559748	[mB]
chr10	17559766	17559768	[mB]
chr10	17559798	17559800	[mB]
chr10	17559836	17559838	[mB]
chr10	85946669	85946671	[mB]
chr10	85946709	85946711	[mB]
chr10	85946929	85946931	[mB]
chr10	85947009	85947011	[mB]
chr10	85947011	85947013	[mB]
chr10	85947060	85947062	[mB]
chr10	111338905	111338907	[mB]
chr10	111338943	111338945	[mB]
chr10	111338967	111338969	[mB]
chr10	111339058	111339060	[mB]
chr10	111339066	111339068	[mB]
chr10	119455698	119455700	[mB]
chr10	119455781	119455783	[mB]
chr10	119455787	119455789	[mB]
chr10	119455810	119455812	[mB]
chr10	119455819	119455821	[mB]
chr10	119455822	119455824	[mB]
chr10	119455833	119455835	[mB]
chr10	119455868	119455870	[mB]
chr10	119455877	119455879	[mB]
chr10	119455879	119455881	[mB]
chr10	119455907	119455909	[mB]
chr10	119456013	119456015	[mB]
chr10	119456053	119456055	[mB]
chr10	119456071	119456073	[mB]
chr10	119456088	119456090	[mB]
chr10	119456100	119456102	[mB]
chr10	119456108	119456110	[mB]
chr10	119456111	119456113	[mB]
chr10	119456122	119456124	[mB]
chr10	119456148	119456150	[mB]
chr10	119456164	119456166	[mB]
chr11	630932	630934	[mB]
chr11	630960	630962	[mB]
chr11	630976	630978	[mB]
chr11	631005	631007	[mB]
chr11	631099	631101	[mB]
chr11	9666139	9666141	[mB]
chr11	9666153	9666155	[mB]
chr11	9666166	9666168	[mB]
chr11	9666194	9666196	[mB]
chr11	9666233	9666235	[mB]
chr11	9666273	9666275	[mB]
chr11	9666746	9666748	[mB]
chr11	9666754	9666756	[mB]
chr11	9666792	9666794	[mB]
chr11	9666816	9666818	[mB]
chr11	9666826	9666828	[mB]
chr11	9666870	9666872	[mB]
chr11	9666957	9666959	[mB]
chr11	9666968	9666970	[mB]
chr11	9667005	9667007	[mB]
chr11	117887934	117887936	[mB]
chr11	117887954	117887956	[mB]
chr11	117888074	117888076	[mB]
chr11	117888128	117888130	[mB]
chr11	117888142	117888144	[mB]
chr11	117888156	117888158	[mB]
chr11	118839286	118839288	[mB]
chr11	118839435	118839437	[mB]
chr11	118839482	118839484	[mB]
chr11	118839522	118839524	[mB]
chr12	4535125	4535127	[mB]
chr12	4535194	4535196	[mB]
chr12	4535196	4535198	[mB]
chr12	4535313	4535315	[mB]
chr12	9730835	9730837	[mB]
chr12	9730849	9730851	[mB]
chr12	9730922	9730924	[mB]
chr12	9730936	9730938	[mB]
chr12	9730964	9730966	[mB]
chr12	9731007	9731009	[mB]
chr12	40313946	40313948	[mB]
chr12	40313974	40313976	[mB]
chr12	40314041	40314043	[mB]
chr12	40314046	40314048	[mB]
chr12	40314072	40314074	[mB]
chr12	40314082	40314084	[mB]
chr12	40314088	40314090	[mB]
chr12	40314147	40314149	[mB]
chr12	40314185	40314187	[mB]
chr12	47268538	47268540	[mB]
chr12	47268566	47268568	[mB]
chr12	47268586	47268588	[mB]
chr12	47268608	47268610	[mB]
chr12	47268670	47268672	[mB]
chr12	47268674	47268676	[mB]
chr12	47268677	47268679	[mB]
chr12	47268682	47268684	[mB]
chr12	47268716	47268718	[mB]
chr12	47268747	47268749	[mB]
chr12	47268785	47268787	[mB]
chr12	47268817	47268819	[mB]
chr12	109923813	109923815	[mB]
chr12	109923924	109923926	[mB]
chr12	109923971	109923973	[mB]
chr12	109924011	109924013	[mB]
chr12	109924014	109924016	[mB]
chr12	109924055	109924057	[mB]
chr12	109924085	109924087	[mB]
chr12	109924116	109924118	[mB]
chr12	109924154	109924156	[mB]
chr12	109924176	109924178	[mB]
chr12	109924186	109924188	[mB]
chr12	116336458	116336460	[mB]
chr12	116336460	116336462	[mB]
chr12	116336470	116336472	[mB]
chr12	116336507	116336509	[mB]
chr12	120166199	120166201	[mB]
chr12	120166327	120166329	[mB]
chr12	120166431	120166433	[mB]
chr12	120166441	120166443	[mB]
chr12	120166478	120166480	[mB]
chr12	120166563	120166565	[mB]
chr12	120166568	120166570	[mB]
chr12	120166627	120166629	[mB]
chr12	120166657	120166659	[mB]
chr12	120166737	120166739	[mB]
chr12	120166839	120166841	[mB]
chr12	120166946	120166948	[mB]
chr12	122558831	122558833	[mB]
chr12	122558989	122558991	[mB]
chr12	122559075	122559077	[mB]
chr12	122559085	122559087	[mB]
chr12	122559113	122559115	[mB]
chr12	122559129	122559131	[mB]
chr12	122559143	122559145	[mB]
chr12	122559157	122559159	[mB]
chr12	122559174	122559176	[mB]
chr12	122559225	122559227	[mB]
chr12	122559301	122559303	[mB]
chr12	122559303	122559305	[mB]
chr12	122559320	122559322	[mB]
chr12	123655552	123655554	[mB]
chr12	123655577	123655579	[mB]
chr12	123655643	123655645	[mB]
chr12	123655655	123655657	[mB]
chr13	27152707	27152709	[mB]
chr13	27152712	27152714	[mB]
chr13	27152723	27152725	[mB]
chr13	27152757	27152759	[mB]
chr13	27152768	27152770	[mB]
chr13	27152801	27152803	[mB]
chr13	27152813	27152815	[mB]
chr13	27152857	27152859	[mB]
chr13	27152872	27152874	[mB]
chr13	27152895	27152897	[mB]
chr13	40464471	40464473	[mB]
chr13	40464475	40464477	[mB]
chr13	40464528	40464530	[mB]
chr13	40464539	40464541	[mB]
chr13	40464553	40464555	[mB]
chr13	40464558	40464560	[mB]
chr13	40464563	40464565	[mB]
chr13	95281903	95281905	[mB]
chr13	95281934	95281936	[mB]
chr13	95281962	95281964	[mB]
chr13	95281976	95281978	[mB]
chr13	95281981	95281983	[mB]
chr13	111129800	111129802	[mB]
chr13	111129816	111129818	[mB]
chr13	111129896	111129898	[mB]
chr13	111129901	111129903	[mB]
chr13	111129912	111129914	[mB]
chr14	53604249	53604251	[mB]
chr14	53604374	53604376	[mB]
chr14	53604376	53604378	[mB]
chr14	53604386	53604388	[mB]
chr14	53604414	53604416	[mB]
chr14	53604446	53604448	[mB]
chr14	53604477	53604479	[mB]
chr14	53604505	53604507	[mB]
chr14	53604531	53604533	[mB]
chr14	53604563	53604565	[mB]
chr14	53604574	53604576	[mB]
chr14	53604598	53604600	[mB]
chr14	75439904	75439906	[mB]
chr14	75439945	75439947	[mB]
chr14	75439960	75439962	[mB]
chr14	75440119	75440121	[mB]
chr14	75440128	75440130	[mB]
chr14	75440155	75440157	[mB]
chr14	75440171	75440173	[mB]
chr14	75440187	75440189	[mB]
chr14	75440220	75440222	[mB]
chr14	75440247	75440249	[mB]
chr14	75440267	75440269	[mB]
chr14	75440278	75440280	[mB]
chr14	75440307	75440309	[mB]
chr14	75440312	75440314	[mB]
chr14	75440348	75440350	[mB]
chr14	75440386	75440388	[mB]
chr14	90253835	90253837	[mB]
chr14	90253845	90253847	[mB]
chr14	90253925	90253927	[mB]
chr14	90253989	90253991	[mB]
chr14	90254100	90254102	[mB]
chr14	90254187	90254189	[mB]
chr14	90254191	90254193	[mB]
chr14	90254220	90254222	[mB]
chr14	90254226	90254228	[mB]
chr14	90254258	90254260	[mB]
chr14	90254264	90254266	[mB]
chr14	95661738	95661740	[mB]
chr14	95661857	95661859	[mB]
chr14	95661898	95661900	[mB]
chr14	95661913	95661915	[mB]
chr14	95661923	95661925	[mB]
chr14	95661925	95661927	[mB]
chr14	95661929	95661931	[mB]
chr14	95661992	95661994	[mB]
chr14	95662021	95662023	[mB]
chr14	95662052	95662054	[mB]
chr14	95662058	95662060	[mB]
chr14	95662065	95662067	[mB]
chr14	95662224	95662226	[mB]
chr15	43986146	43986148	[mB]
chr15	43986163	43986165	[mB]
chr15	43986185	43986187	[mB]
chr15	43986311	43986313	[mB]
chr15	52308829	52308831	[mB]
chr15	52308889	52308891	[mB]
chr15	52308913	52308915	[mB]
chr15	52308954	52308956	[mB]
chr15	52308979	52308981	[mB]
chr15	55718844	55718846	[mB]
chr15	55718866	55718868	[mB]
chr15	55718893	55718895	[mB]
chr15	55718902	55718904	[mB]
chr15	55718932	55718934	[mB]
chr15	55719023	55719025	[mB]
chr15	55719033	55719035	[mB]
chr15	56950880	56950882	[mB]
chr15	56950982	56950984	[mB]
chr15	56950997	56950999	[mB]
chr15	56951036	56951038	[mB]
chr15	56951046	56951048	[mB]
chr15	56951050	56951052	[mB]
chr15	64144331	64144333	[mB]
chr15	64144338	64144340	[mB]
chr15	64144486	64144488	[mB]
chr15	64144505	64144507	[mB]
chr15	64144574	64144576	[mB]
chr15	64144612	64144614	[mB]
chr15	64144745	64144747	[mB]
chr15	64144796	64144798	[mB]
chr15	64144858	64144860	[mB]
chr15	64144912	64144914	[mB]
chr15	64144927	64144929	[mB]
chr15	64144960	64144962	[mB]
chr15	64144982	64144984	[mB]
chr15	64145029	64145031	[mB]
chr15	64145046	64145048	[mB]
chr15	64145073	64145075	[mB]
chr15	64145087	64145089	[mB]
chr15	64145307	64145309	[mB]
chr15	65074455	65074457	[mB]
chr15	65074461	65074463	[mB]
chr15	65074485	65074487	[mB]
chr15	65074502	65074504	[mB]
chr15	65074540	65074542	[mB]
chr15	65074550	65074552	[mB]
chr15	65074554	65074556	[mB]
chr15	65074584	65074586	[mB]
chr15	65074600	65074602	[mB]
chr15	65074647	65074649	[mB]
chr15	70015812	70015814	[mB]
chr15	70015887	70015889	[mB]
chr15	70015920	70015922	[mB]
chr15	70015935	70015937	[mB]
chr15	70015957	70015959	[mB]
chr15	70016015	70016017	[mB]
chr15	70016034	70016036	[mB]
chr15	70016077	70016079	[mB]
chr15	70016096	70016098	[mB]
chr15	70016290	70016292	[mB]
chr15	70016381	70016383	[mB]
chr15	74430130	74430132	[mB]
chr15	74430219	74430221	[mB]
chr15	74430242	74430244	[mB]
chr15	74430244	74430246	[mB]
chr15	74430299	74430301	[mB]
chr15	74430908	74430910	[mB]
chr15	74430929	74430931	[mB]
chr15	74431084	74431086	[mB]
chr15	74431330	74431332	[mB]
chr15	74809862	74809864	[mB]
chr15	74809902	74809904	[mB]
chr15	74809987	74809989	[mB]
chr15	74809996	74809998	[mB]
chr15	74810004	74810006	[mB]
chr15	78941284	78941286	[mB]
chr15	78941377	78941379	[mB]
chr15	78941401	78941403	[mB]
chr15	78941517	78941519	[mB]
chr15	78941519	78941521	[mB]
chr15	78941562	78941564	[mB]
chr15	78941566	78941568	[mB]
chr15	78941573	78941575	[mB]
chr15	78941587	78941589	[mB]
chr15	78941607	78941609	[mB]
chr15	78941651	78941653	[mB]
chr15	78941655	78941657	[mB]
chr15	78941663	78941665	[mB]
chr15	78941711	78941713	[mB]
chr15	78941719	78941721	[mB]
chr15	78941726	78941728	[mB]
chr15	78941743	78941745	[mB]
chr15	78942491	78942493	[mB]
chr15	78942503	78942505	[mB]
chr15	78942624	78942626	[mB]
chr15	78942796	78942798	[mB]
chr15	78942817	78942819	[mB]
chr15	78942880	78942882	[mB]
chr15	78942893	78942895	[mB]
chr15	78942922	78942924	[mB]
chr15	78943144	78943146	[mB]
chr15	78943310	78943312	[mB]
chr15	78943330	78943332	[mB]
chr15	78943448	78943450	[mB]
chr15	78943471	78943473	[mB]
chr15	78943480	78943482	[mB]
chr15	78943518	78943520	[mB]
chr15	78943524	78943526	[mB]
chr15	78943566	78943568	[mB]
chr15	78943606	78943608	[mB]
chr15	78943773	78943775	[mB]
chr15	78943835	78943837	[mB]
chr15	78943859	78943861	[mB]
chr15	78943865	78943867	[mB]
chr15	78943887	78943889	[mB]
chr15	78943909	78943911	[mB]
chr15	85300806	85300808	[mB]
chr15	85300831	85300833	[mB]
chr15	85300878	85300880	[mB]
chr15	85300907	85300909	[mB]
chr15	85300952	85300954	[mB]
chr15	85300994	85300996	[mB]
chr15	85457545	85457547	[mB]
chr15	85457615	85457617	[mB]
chr15	85457780	85457782	[mB]
chr15	85457805	85457807	[mB]
chr15	85457862	85457864	[mB]
chr15	85457930	85457932	[mB]
chr15	85457936	85457938	[mB]
chr15	85457967	85457969	[mB]
chr15	85458007	85458009	[mB]
chr15	85458011	85458013	[mB]
chr15	85458063	85458065	[mB]
chr16	798771	798773	[mB]
chr16	798801	798803	[mB]
chr16	798807	798809	[mB]
chr16	798827	798829	[mB]
chr16	798835	798837	[mB]
chr16	798867	798869	[mB]
chr16	798894	798896	[mB]
chr16	798897	798899	[mB]
chr16	798900	798902	[mB]
chr16	798907	798909	[mB]
chr16	798932	798934	[mB]
chr16	798980	798982	[mB]
chr16	798996	798998	[mB]
chr16	799006	799008	[mB]
chr16	1005757	1005759	[mB]
chr16	1005833	1005835	[mB]
chr16	1005868	1005870	[mB]
chr16	1005885	1005887	[mB]
chr16	1005893	1005895	[mB]
chr16	1005902	1005904	[mB]
chr16	1005933	1005935	[mB]
chr16	1005947	1005949	[mB]
chr16	1005958	1005960	[mB]
chr16	1005987	1005989	[mB]
chr16	1005991	1005993	[mB]
chr16	1006023	1006025	[mB]
chr16	1006055	1006057	[mB]
chr16	1006221	1006223	[mB]
chr16	17963580	17963582	[mB]
chr16	17963588	17963590	[mB]
chr16	17963598	17963600	[mB]
chr16	17963681	17963683	[mB]
chr16	17963734	17963736	[mB]
chr16	17963764	17963766	[mB]
chr16	58246543	58246545	[mB]
chr16	58246551	58246553	[mB]
chr16	58246575	58246577	[mB]
chr16	58246607	58246609	[mB]
chr16	58246639	58246641	[mB]
chr16	58246733	58246735	[mB]
chr16	58246776	58246778	[mB]
chr16	58246787	58246789	[mB]
chr16	58246832	58246834	[mB]
chr16	58246897	58246899	[mB]
chr16	58246906	58246908	[mB]
chr16	58246919	58246921	[mB]
